age,attrition,business_travel,department,distance_from_home,education,education_field,employee_number,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager
28,False,Travel_Rarely,Research & Development,1,3,Technical Degree,1301,4,Male,3,1,Research Scientist,1,Single,2080.0,4732,2,False,11,3,2,5,2,2,3,2,1,2.0
25,False,Travel_Rarely,Research & Development,1,3,Medical,1303,4,Female,3,1,Research Scientist,2,Single,2096.0,18830,1,False,18,3,4,2,3,2,2,2,2,1.0
32,False,Travel_Rarely,Sales,8,3,Medical,1304,3,Male,4,2,Sales Executive,4,Married,6209.0,11693,1,False,15,3,3,10,4,4,10,7,0,8.0
45,False,Travel_Frequently,Research & Development,25,3,Medical,1306,2,Female,3,5,Manager,2,Single,18061.0,13035,3,False,22,4,3,22,4,3,0,0,0,0.0
39,False,Travel_Rarely,Research & Development,13,4,Medical,1307,3,Female,2,4,Manager,2,Unknown,17123.0,17334,6,True,13,3,4,21,4,3,19,9,15,2.0
58,False,Travel_Rarely,Research & Development,23,4,Life Sciences,1308,1,Male,3,1,Research Scientist,3,Divorced,2372.0,26076,1,False,12,3,4,2,3,3,2,2,2,2.0
30,False,Travel_Rarely,Research & Development,6,3,Technical Degree,1311,1,Female,2,2,Laboratory Technician,4,Married,4627.0,23631,0,False,12,3,1,10,6,3,9,2,6,7.0
36,False,Travel_Rarely,Research & Development,10,4,Technical Degree,1312,4,Female,3,3,Healthcare Representative,3,Married,7094.0,5747,3,False,12,3,1,10,0,3,7,7,1,7.0
46,False,Travel_Rarely,Human Resources,1,2,Unknown,1314,4,Female,3,1,Human Resources,1,Single,3423.0,22957,6,False,12,3,3,10,3,4,7,6,5,7.0
28,False,Non_Travel,Research & Development,1,3,Life Sciences,1315,3,Female,1,2,Laboratory Technician,4,Married,6674.0,16392,0,False,11,3,1,10,6,3,9,8,7,5.0
50,False,Travel_Rarely,Research & Development,28,3,Life Sciences,1317,4,Female,3,4,Research Director,1,Married,16880.0,22422,4,True,11,3,2,25,2,3,3,2,1,2.0
30,False,Travel_Rarely,Research & Development,17,4,Medical,1321,2,Female,3,3,Manager,1,Married,11916.0,25927,1,True,23,4,4,9,2,3,9,1,0,8.0
39,False,Travel_Rarely,Research & Development,18,2,Life Sciences,1322,1,Male,3,2,Manufacturing Director,3,Single,4534.0,13352,0,False,11,3,1,9,6,3,8,7,1,7.0
31,False,Non_Travel,Sales,2,4,Life Sciences,1324,4,Female,3,3,Sales Executive,3,Divorced,9852.0,8935,1,True,19,3,1,10,5,2,10,8,9,6.0
41,False,Non_Travel,Sales,10,2,Medical,1329,3,Male,1,2,Sales Executive,2,Single,6151.0,22074,1,False,13,3,1,19,4,3,19,2,11,9.0
42,False,Non_Travel,Research & Development,2,1,Life Sciences,1334,3,Male,3,4,Manager,3,Married,17861.0,26582,0,True,13,3,4,21,3,2,20,8,2,3.0
55,False,Travel_Rarely,Research & Development,2,2,Medical,1336,4,Female,1,5,Manager,3,Married,19187.0,6992,4,False,14,3,4,23,5,3,19,9,9,11.0
56,False,Travel_Rarely,Human Resources,8,4,Life Sciences,1338,4,Male,3,5,Manager,2,Single,19717.0,4022,6,False,14,3,1,36,4,3,7,3,7,7.0
40,False,Non_Travel,Research & Development,16,2,Life Sciences,1340,3,Male,3,1,Research Scientist,3,Divorced,3544.0,8532,9,False,16,3,2,6,0,3,4,2,0,0.0
34,False,Travel_Rarely,Research & Development,9,3,Life Sciences,1344,4,Male,3,3,Healthcare Representative,4,Divorced,8500.0,5494,0,False,11,3,4,10,0,2,9,7,1,6.0
40,False,Travel_Rarely,Research & Development,2,3,Life Sciences,1346,3,Male,3,2,Research Scientist,4,Single,4661.0,22455,1,False,13,3,3,9,4,3,9,8,8,8.0
41,False,Travel_Frequently,Sales,1,3,Marketing,1349,3,Female,3,2,Sales Executive,1,Divorced,4103.0,4297,0,False,17,3,4,10,2,3,9,3,1,7.0
35,False,Travel_Frequently,Research & Development,4,4,Life Sciences,1350,3,Male,3,2,Research Scientist,3,Unknown,4249.0,2690,1,True,11,3,2,9,3,3,9,6,1,1.0
51,False,Travel_Rarely,Human Resources,5,3,Life Sciences,1352,3,Male,3,4,Manager,2,Divorced,14026.0,17588,1,True,11,3,2,33,2,3,33,9,0,10.0
38,False,Travel_Rarely,Sales,2,2,Life Sciences,1355,2,Female,3,2,Sales Executive,1,Divorced,6893.0,19461,3,False,15,3,4,11,3,3,7,7,1,7.0
34,False,Travel_Rarely,Sales,15,2,Medical,1356,3,Female,3,2,Sales Executive,1,Single,6125.0,23553,1,False,12,3,4,10,6,4,10,8,9,6.0
25,False,Travel_Rarely,Research & Development,19,1,Medical,1358,4,Male,3,1,Laboratory Technician,4,Married,3669.0,9075,3,False,11,3,3,7,6,2,3,2,1,2.0
40,False,Travel_Rarely,Research & Development,1,4,Life Sciences,1361,2,Male,3,1,Laboratory Technician,2,Married,2387.0,6762,3,False,22,4,3,7,3,3,4,2,0,3.0
36,False,Travel_Frequently,Sales,7,3,Marketing,1362,1,Female,4,2,Sales Executive,1,Married,4639.0,2261,2,False,16,3,4,17,2,2,15,7,6,13.0
48,False,Travel_Rarely,Research & Development,4,3,Life Sciences,1363,4,Male,3,3,Manufacturing Director,4,Single,7898.0,18706,1,False,11,3,3,11,2,3,10,9,0,8.0
27,False,Travel_Rarely,Sales,11,3,Medical,1364,3,Female,4,1,Sales Representative,4,Unknown,2534.0,6527,8,False,14,3,2,5,4,3,1,0,0,0.0
51,False,Travel_Rarely,Research & Development,11,2,Technical Degree,1367,4,Female,2,4,Manufacturing Director,2,Single,13142.0,24439,3,False,16,3,2,29,1,2,5,2,0,3.0
18,False,Non_Travel,Research & Development,1,3,Life Sciences,1368,4,Female,3,1,Laboratory Technician,4,Single,1611.0,19305,1,False,15,3,3,0,5,4,0,0,0,0.0
35,False,Travel_Rarely,Research & Development,1,3,Medical,1369,4,Female,2,2,Laboratory Technician,4,Married,5363.0,10846,0,False,12,3,2,10,0,3,9,7,0,0.0
27,False,Travel_Frequently,Sales,2,1,Life Sciences,1371,4,Male,1,2,Sales Executive,4,Single,5071.0,20392,3,False,20,4,2,8,3,3,6,2,0,0.0
56,False,Travel_Rarely,Research & Development,23,3,Life Sciences,1373,4,Male,3,4,Manufacturing Director,2,Married,13402.0,18235,4,True,12,3,1,33,0,3,19,16,15,9.0
34,False,Non_Travel,Research & Development,26,1,Technical Degree,1374,1,Female,2,1,Research Scientist,3,Divorced,2029.0,15891,1,False,20,4,3,5,2,3,5,4,0,0.0
40,False,Travel_Rarely,Research & Development,2,1,Medical,1375,2,Female,4,2,Healthcare Representative,3,Divorced,6377.0,13888,5,False,20,4,2,15,0,3,12,11,11,8.0
37,False,Travel_Rarely,Research & Development,29,3,Medical,1377,2,Male,3,2,Laboratory Technician,3,Unknown,5429.0,17491,4,False,13,3,1,10,1,3,8,7,7,7.0
38,False,Travel_Frequently,Research & Development,7,3,Life Sciences,1382,4,Male,4,1,Research Scientist,3,Divorced,2610.0,15748,1,False,11,3,4,4,2,3,4,2,0,3.0
34,False,Travel_Rarely,Research & Development,2,4,Technical Degree,1383,3,Female,3,2,Healthcare Representative,4,Single,6687.0,6163,1,False,11,3,4,14,2,4,14,11,4,11.0
28,False,Travel_Rarely,Sales,26,3,Life Sciences,1387,3,Male,2,2,Sales Executive,1,Unknown,4724.0,24232,1,False,11,3,3,5,0,3,5,3,0,4.0
39,False,Travel_Rarely,Sales,21,4,Life Sciences,1390,1,Male,2,2,Sales Executive,4,Married,6120.0,3567,3,True,12,3,4,8,2,4,5,4,1,4.0
51,False,Travel_Rarely,Sales,2,3,Marketing,1391,2,Male,3,3,Sales Executive,2,Married,10596.0,15395,2,False,11,3,2,14,5,3,4,2,3,3.0
41,False,Travel_Frequently,Research & Development,22,3,Life Sciences,1392,4,Female,3,2,Research Scientist,4,Divorced,5467.0,13953,3,True,14,3,1,12,4,2,6,2,3,3.0
37,False,Travel_Rarely,Research & Development,4,1,Life Sciences,1394,3,Male,3,1,Research Scientist,3,Married,2996.0,5182,7,True,15,3,4,8,2,3,6,4,1,3.0
33,False,Travel_Frequently,Sales,5,1,Life Sciences,1395,2,Male,3,2,Sales Executive,4,Married,9998.0,19293,6,False,13,3,1,8,2,4,5,4,1,3.0
32,False,Travel_Rarely,Sales,2,1,Marketing,1396,3,Male,3,2,Sales Executive,2,Married,4078.0,20497,0,True,13,3,1,4,3,2,3,2,1,2.0
39,False,Travel_Rarely,Research & Development,25,2,Life Sciences,1397,3,Male,3,3,Healthcare Representative,3,Married,10920.0,3449,3,False,21,4,2,13,2,3,6,4,0,5.0
25,False,Travel_Rarely,Sales,18,1,Life Sciences,1399,1,Male,4,2,Sales Executive,3,Married,6232.0,12477,2,False,11,3,2,6,3,2,3,2,1,2.0
52,False,Travel_Frequently,Research & Development,28,2,Medical,1401,4,Female,4,4,Manufacturing Director,3,Married,13247.0,9731,2,True,11,3,2,24,3,2,5,3,0,2.0
37,False,Travel_Rarely,Research & Development,6,3,Medical,1402,1,Female,2,2,Research Scientist,3,Single,4081.0,20003,1,True,14,3,1,20,3,1,20,7,1,8.0
27,False,Travel_Rarely,Sales,10,3,Marketing,1403,4,Female,2,2,Sales Executive,4,Married,5769.0,7100,1,True,11,3,4,6,3,3,6,2,4,4.0
26,False,Travel_Rarely,Research & Development,2,1,Medical,1407,1,Male,2,1,Research Scientist,4,Single,3904.0,4050,0,False,12,3,4,5,2,3,4,3,1,1.0
42,False,Travel_Rarely,Human Resources,10,3,Human Resources,1408,3,Female,3,4,Manager,1,Married,16799.0,16616,0,False,14,3,3,21,5,3,20,7,0,9.0
52,False,Travel_Rarely,Research & Development,8,4,Other,1409,3,Female,3,1,Laboratory Technician,1,Married,2950.0,17363,9,False,13,3,3,12,2,1,5,4,0,4.0
37,False,Travel_Rarely,Research & Development,11,3,Medical,1411,1,Female,3,1,Laboratory Technician,3,Single,3629.0,19106,4,False,18,3,1,8,6,3,3,2,0,2.0
35,False,Travel_Frequently,Research & Development,18,2,Life Sciences,1412,3,Male,3,3,Manufacturing Director,4,Single,9362.0,19944,2,False,11,3,3,10,2,3,2,2,2,2.0
25,False,Travel_Rarely,Research & Development,1,3,Technical Degree,1415,1,Male,3,1,Laboratory Technician,4,Unknown,3229.0,4910,4,False,11,3,2,7,3,2,3,2,0,2.0
26,False,Travel_Rarely,Research & Development,7,3,Other,1417,3,Male,4,1,Laboratory Technician,1,Single,3578.0,23577,0,False,12,3,4,8,2,3,7,7,0,7.0
29,False,Travel_Rarely,Human Resources,17,3,Other,1419,2,Male,2,3,Human Resources,1,Single,7988.0,9769,1,False,13,3,1,10,3,2,10,9,0,9.0
37,False,Travel_Rarely,Research & Development,1,3,Medical,1422,4,Female,3,4,Research Director,4,Single,17328.0,5652,6,False,19,3,4,29,3,2,20,7,12,7.0
58,False,Travel_Rarely,Research & Development,1,3,Medical,1423,4,Female,3,5,Research Director,1,Married,19701.0,22456,3,True,21,4,3,32,3,3,9,8,1,5.0
55,False,Travel_Rarely,Research & Development,1,4,Medical,1424,2,Male,4,4,Research Director,4,Divorced,14732.0,12414,2,False,13,3,4,31,4,4,7,7,0,0.0
36,False,Travel_Rarely,Sales,3,4,Marketing,1425,1,Female,3,2,Sales Executive,2,Single,9278.0,20763,3,True,16,3,4,15,3,3,5,4,0,1.0
37,False,Travel_Rarely,Sales,7,4,Marketing,1428,4,Female,3,2,Sales Executive,1,Divorced,4779.0,12761,7,False,14,3,2,8,3,3,3,2,0,2.0
31,False,Travel_Rarely,Research & Development,8,5,Life Sciences,1430,1,Female,3,4,Research Director,2,Single,16422.0,8847,3,False,11,3,3,9,3,4,3,2,1,0.0
34,False,Travel_Frequently,Research & Development,1,4,Other,1431,4,Male,3,1,Research Scientist,1,Divorced,2996.0,20284,5,False,14,3,3,10,2,3,4,3,1,3.0
27,False,Travel_Rarely,Research & Development,11,1,Life Sciences,1434,2,Male,3,1,Laboratory Technician,1,Married,2099.0,7679,0,False,14,3,2,6,3,4,5,0,1,4.0
36,False,Travel_Rarely,Research & Development,4,4,Life Sciences,1435,1,Male,2,2,Laboratory Technician,4,Single,4907.0,22604,1,False,16,3,3,10,2,2,10,4,1,8.0
36,False,Travel_Rarely,Sales,16,4,Marketing,1436,3,Female,2,2,Sales Executive,1,Married,5647.0,13494,4,False,13,3,1,11,3,2,3,2,0,2.0
47,False,Travel_Rarely,Research & Development,1,3,Technical Degree,1438,1,Male,3,1,Research Scientist,4,Married,3420.0,10205,7,False,12,3,3,17,2,2,6,5,1,2.0
37,False,Non_Travel,Research & Development,5,2,Technical Degree,1440,3,Male,4,1,Laboratory Technician,3,Single,3500.0,25470,0,False,14,3,1,7,2,1,6,5,1,3.0
56,False,Travel_Rarely,Research & Development,1,2,Life Sciences,1441,1,Female,3,1,Research Scientist,1,Unknown,2066.0,10494,2,False,22,4,4,5,3,4,3,2,1,0.0
47,False,Travel_Rarely,Research & Development,2,4,Medical,1443,1,Female,3,4,Research Director,3,Married,17169.0,26703,3,False,19,3,2,26,2,4,20,17,5,3.0
24,False,Travel_Rarely,Sales,4,1,Medical,1445,4,Female,3,2,Sales Executive,3,Married,4162.0,15211,1,True,12,3,3,5,3,3,5,4,0,3.0
32,False,Travel_Rarely,Sales,7,5,Marketing,1446,4,Male,3,2,Sales Executive,4,Married,9204.0,23343,4,False,12,3,3,7,3,2,4,3,0,3.0
34,False,Travel_Rarely,Research & Development,1,3,Life Sciences,1447,4,Female,2,1,Laboratory Technician,2,Married,3294.0,3708,5,False,17,3,1,7,2,2,5,4,0,3.0
41,False,Travel_Rarely,Research & Development,5,5,Medical,1448,2,Male,4,1,Research Scientist,3,Married,2127.0,5561,2,True,12,3,1,7,5,2,4,2,0,3.0
40,False,Non_Travel,Research & Development,9,4,Other,1449,3,Male,3,2,Laboratory Technician,3,Divorced,3975.0,23099,3,False,11,3,3,11,2,4,8,7,0,7.0
31,False,Travel_Rarely,Sales,8,2,Life Sciences,1453,1,Male,3,3,Sales Executive,4,Unknown,10793.0,8386,1,False,18,3,1,13,5,3,13,7,9,9.0
45,False,Travel_Rarely,Research & Development,20,3,Medical,1460,2,Male,1,3,Healthcare Representative,1,Divorced,10851.0,19863,2,True,18,3,2,24,2,3,7,7,0,7.0
31,False,Travel_Rarely,Human Resources,8,2,Medical,1461,4,Female,4,1,Human Resources,2,Single,2109.0,24609,9,False,18,3,4,8,3,3,3,2,0,2.0
37,False,Travel_Rarely,Research & Development,29,3,Technical Degree,1465,2,Male,3,3,Manufacturing Director,4,Married,9380.0,14720,4,True,18,3,4,10,4,4,3,1,1,2.0
48,False,Travel_Rarely,Sales,7,3,Marketing,1466,3,Male,3,2,Sales Executive,1,Divorced,5486.0,24795,4,False,11,3,1,15,3,3,2,2,2,2.0
40,False,Non_Travel,Research & Development,8,1,Unknown,1468,4,Male,2,3,Research Director,2,Divorced,13757.0,25178,2,False,11,3,3,16,5,3,9,8,4,8.0
28,False,Travel_Rarely,Sales,5,3,Medical,1469,4,Male,3,2,Sales Executive,1,Single,8463.0,23490,0,False,18,3,4,6,4,3,5,4,1,3.0
44,False,Non_Travel,Research & Development,5,3,Life Sciences,1471,3,Male,2,1,Laboratory Technician,3,Single,3162.0,7973,3,False,14,3,4,7,5,3,5,2,0,3.0
53,False,Travel_Rarely,Research & Development,2,3,Medical,1472,4,Male,4,4,Research Director,2,Single,16598.0,19764,4,False,12,3,2,35,2,2,9,8,8,8.0
49,False,Travel_Rarely,Research & Development,5,4,Technical Degree,1473,1,Male,3,2,Healthcare Representative,3,Married,6651.0,21534,2,False,14,3,2,20,0,2,3,2,1,2.0
40,False,Travel_Rarely,Research & Development,2,3,Medical,1474,3,Male,3,1,Research Scientist,3,Divorced,2345.0,8045,2,False,14,3,3,8,3,4,3,1,1,2.0
44,False,Travel_Rarely,Research & Development,20,3,Life Sciences,1475,4,Male,3,1,Research Scientist,2,Single,3420.0,21158,1,False,13,3,3,6,3,2,5,2,1,3.0
33,False,Travel_Frequently,Sales,7,3,Medical,1477,4,Male,3,2,Sales Executive,1,Married,4373.0,17456,0,False,14,3,1,5,2,3,4,3,0,3.0
34,False,Travel_Rarely,Sales,3,3,Other,1478,4,Male,1,2,Sales Executive,1,Single,4759.0,15891,3,False,18,3,4,15,2,3,13,9,3,3.0
30,False,Travel_Rarely,Research & Development,16,1,Life Sciences,1479,4,Male,3,2,Sales Executive,3,Married,5301.0,2939,8,False,15,3,3,4,2,2,2,1,2,2.0
42,False,Travel_Frequently,Research & Development,9,2,Medical,1480,1,Female,3,1,Laboratory Technician,4,Unknown,3673.0,16458,1,False,13,3,3,12,3,3,12,9,5,8.0
44,False,Travel_Frequently,Sales,1,5,Marketing,1481,1,Female,3,2,Sales Executive,3,Unknown,4768.0,9282,7,False,12,3,3,11,4,2,1,0,0,0.0
30,False,Non_Travel,Research & Development,7,3,Technical Degree,1482,3,Male,3,1,Research Scientist,3,Divorced,1274.0,7152,1,False,13,3,2,1,2,2,1,0,0,0.0
57,False,Travel_Rarely,Research & Development,1,2,Life Sciences,1483,2,Male,4,2,Research Scientist,3,Unknown,4900.0,2721,0,False,24,4,1,13,2,2,12,9,2,8.0
49,False,Travel_Rarely,Research & Development,7,4,Life Sciences,1484,3,Male,3,3,Healthcare Representative,2,Divorced,10466.0,20948,3,False,14,3,2,29,3,3,8,7,0,7.0
34,False,Travel_Frequently,Research & Development,15,3,Medical,1485,2,Male,3,4,Research Director,1,Divorced,17007.0,11929,7,False,14,3,4,16,3,2,14,8,6,9.0
35,False,Travel_Rarely,Sales,7,1,Life Sciences,1492,4,Male,3,1,Sales Representative,3,Unknown,2404.0,16192,1,False,13,3,1,1,3,3,1,0,0,0.0
24,False,Non_Travel,Sales,13,2,Life Sciences,1495,4,Female,3,1,Sales Representative,2,Married,2033.0,7103,1,False,13,3,3,1,2,3,1,0,0,0.0
44,False,Travel_Frequently,Research & Development,2,1,Medical,1496,2,Male,3,3,Manufacturing Director,3,Single,10209.0,19719,5,True,18,3,2,16,2,2,2,2,2,2.0
29,False,Travel_Rarely,Sales,19,3,Life Sciences,1497,3,Male,2,2,Sales Executive,3,Unknown,8620.0,23757,1,False,14,3,3,10,3,3,10,7,0,4.0
30,False,Travel_Rarely,Human Resources,1,3,Life Sciences,1499,3,Male,3,1,Human Resources,3,Divorced,2064.0,15428,0,False,21,4,1,6,3,4,5,3,1,3.0
55,False,Travel_Rarely,Research & Development,4,4,Life Sciences,1501,4,Male,3,2,Healthcare Representative,3,Unknown,4035.0,16143,0,True,16,3,2,4,3,3,3,2,1,2.0
33,False,Travel_Rarely,Research & Development,4,4,Medical,1502,1,Female,2,1,Laboratory Technician,2,Married,3838.0,8192,8,False,11,3,4,8,5,3,5,4,0,2.0
47,False,Travel_Rarely,Sales,14,3,Medical,1503,3,Female,3,2,Sales Executive,3,Married,4591.0,24200,3,True,17,3,3,11,4,2,5,4,1,2.0
28,False,Travel_Rarely,Research & Development,1,3,Unknown,1506,1,Male,2,1,Research Scientist,3,Divorced,1563.0,12530,1,False,14,3,4,1,2,1,1,0,0,3.0
28,False,Travel_Frequently,Sales,7,3,Life Sciences,1507,3,Male,3,2,Sales Executive,1,Single,4898.0,11827,0,False,14,3,4,5,5,3,4,2,1,3.0
49,False,Travel_Rarely,Research & Development,3,2,Medical,1509,3,Female,2,2,Laboratory Technician,1,Married,4789.0,23070,4,False,25,4,1,10,3,3,3,2,1,2.0
29,False,Travel_Rarely,Research & Development,2,1,Life Sciences,1513,4,Female,3,1,Laboratory Technician,2,Unknown,3180.0,4668,0,False,13,3,3,4,3,3,3,2,0,2.0
37,False,Travel_Rarely,Research & Development,29,1,Life Sciences,1514,3,Male,1,2,Manufacturing Director,2,Married,6549.0,3173,1,False,14,3,2,8,2,2,8,6,1,7.0
33,False,Travel_Rarely,Research & Development,8,5,Life Sciences,1515,4,Male,3,2,Healthcare Representative,3,Single,6388.0,22049,2,True,17,3,1,14,6,3,0,0,0,0.0
32,False,Travel_Rarely,Research & Development,10,3,Medical,1516,3,Male,3,3,Manager,4,Single,11244.0,21072,2,False,25,4,2,10,5,4,5,2,0,0.0
54,False,Travel_Frequently,Research & Development,11,4,Medical,1520,2,Female,3,4,Manager,4,Divorced,16032.0,24456,3,False,20,4,1,26,2,3,14,9,1,3.0
44,False,Travel_Rarely,Research & Development,28,3,Unknown,1523,4,Male,3,4,Research Director,1,Married,16328.0,22074,3,False,13,3,3,24,1,4,20,6,14,17.0
39,False,Travel_Rarely,Research & Development,6,3,Life Sciences,1525,2,Female,3,3,Manufacturing Director,2,Single,8376.0,9150,4,False,18,3,4,9,3,3,2,0,2,2.0
46,False,Travel_Rarely,Sales,3,3,Life Sciences,1527,3,Female,3,4,Manager,2,Married,16606.0,11380,8,False,12,3,4,23,2,4,13,12,5,1.0
35,False,Travel_Rarely,Research & Development,16,3,Life Sciences,1529,4,Female,2,3,Healthcare Representative,2,Single,8606.0,21195,1,False,19,3,4,11,3,1,11,8,3,3.0
37,False,Travel_Rarely,Research & Development,20,1,Life Sciences,1533,1,Male,3,2,Laboratory Technician,3,Single,2272.0,24812,0,False,14,3,2,5,2,3,4,3,1,2.0
34,False,Travel_Rarely,Sales,1,3,Technical Degree,1535,4,Male,2,3,Sales Executive,3,Married,7083.0,12288,1,True,14,3,4,10,3,3,10,9,8,6.0
37,False,Travel_Frequently,Research & Development,22,5,Medical,1539,3,Male,1,4,Research Director,4,Unknown,14411.0,24450,1,True,13,3,4,32,2,3,32,6,13,9.0
34,False,Travel_Rarely,Sales,7,2,Technical Degree,1541,2,Male,3,1,Sales Representative,3,Married,2308.0,4944,0,True,25,4,2,12,4,3,11,10,5,7.0
42,False,Travel_Rarely,Research & Development,2,3,Medical,1542,3,Male,2,1,Laboratory Technician,2,Married,4841.0,24052,4,False,14,3,2,4,3,3,1,0,0,0.0
37,False,Travel_Rarely,Research & Development,13,3,Medical,1543,1,Male,3,2,Research Scientist,4,Married,4285.0,3031,1,False,17,3,1,10,2,3,10,8,3,7.0
37,False,Travel_Rarely,Research & Development,8,1,Other,1544,3,Female,1,2,Healthcare Representative,1,Married,4907.0,7288,3,False,13,3,3,9,3,3,7,7,0,7.0
33,False,Travel_Rarely,Research & Development,25,3,Life Sciences,1545,4,Male,2,2,Manufacturing Director,2,Single,4320.0,24152,1,False,13,3,4,5,2,3,5,3,0,2.0
45,False,Travel_Rarely,Research & Development,28,3,Technical Degree,1546,4,Male,3,1,Research Scientist,4,Married,2132.0,4585,4,False,20,4,4,8,3,3,5,4,0,3.0
42,False,Travel_Rarely,Research & Development,2,3,Life Sciences,1547,4,Male,3,3,Healthcare Representative,4,Married,10124.0,18611,2,True,14,3,3,24,3,1,20,8,13,9.0
40,False,Travel_Rarely,Sales,9,2,Medical,1548,1,Male,3,2,Sales Executive,1,Married,5473.0,19345,0,False,12,3,4,9,5,4,8,4,7,3.0
33,False,Travel_Rarely,Research & Development,28,4,Life Sciences,1549,2,Male,3,2,Laboratory Technician,3,Married,5207.0,22949,1,True,12,3,2,15,3,3,15,14,5,7.0
40,False,Travel_Rarely,Human Resources,6,2,Medical,1550,3,Male,3,4,Manager,4,Single,16437.0,17381,1,True,21,4,4,21,2,3,21,7,7,7.0
24,False,Travel_Rarely,Research & Development,21,2,Technical Degree,1551,3,Male,2,1,Laboratory Technician,1,Divorced,2296.0,10036,0,False,14,3,2,2,3,3,1,1,0,3.0
40,False,Non_Travel,Research & Development,8,2,Life Sciences,1552,4,Male,3,2,Healthcare Representative,4,Divorced,4069.0,8841,3,True,18,3,3,8,2,3,2,2,2,2.0
45,False,Travel_Rarely,Research & Development,1,4,Technical Degree,1553,1,Male,3,3,Healthcare Representative,2,Divorced,7441.0,20933,1,False,12,3,1,10,4,3,10,8,7,7.0
37,False,Travel_Rarely,Sales,28,4,Life Sciences,1554,2,Female,2,1,Sales Representative,3,Married,2430.0,26204,0,False,23,4,1,6,5,3,5,3,4,2.0
32,False,Travel_Rarely,Research & Development,5,2,Life Sciences,1555,4,Female,2,2,Research Scientist,2,Married,5878.0,15624,3,False,12,3,1,12,3,3,7,1,2,5.0
36,False,Travel_Rarely,Sales,2,4,Life Sciences,1556,3,Male,3,1,Sales Representative,4,Single,2644.0,17001,3,True,21,4,4,7,3,2,3,2,1,2.0
48,False,Travel_Rarely,Sales,16,4,Life Sciences,1557,3,Female,3,2,Sales Executive,3,Unknown,6439.0,13693,8,False,14,3,3,18,2,3,8,7,7,7.0
29,False,Travel_Rarely,Research & Development,9,3,Life Sciences,1558,3,Male,4,1,Research Scientist,3,Married,2451.0,22376,6,False,18,3,1,5,2,2,1,0,0,0.0
33,False,Travel_Rarely,Sales,8,4,Life Sciences,1560,1,Male,3,2,Sales Executive,1,Married,6392.0,10589,2,False,13,3,4,8,6,1,2,2,2,2.0
38,False,Travel_Frequently,Human Resources,10,4,Unknown,1563,3,Male,3,2,Human Resources,3,Married,6077.0,14814,3,False,11,3,3,10,2,3,6,3,1,2.0
35,False,Travel_Rarely,Research & Development,1,3,Medical,1564,4,Male,2,1,Laboratory Technician,1,Single,2450.0,21731,1,False,19,3,2,3,3,3,3,0,1,2.0
30,False,Travel_Rarely,Sales,29,4,Technical Degree,1568,3,Male,3,3,Sales Executive,2,Married,9250.0,17799,3,False,12,3,2,9,3,3,4,2,1,3.0
32,False,Non_Travel,Research & Development,1,4,Technical Degree,1574,4,Male,3,2,Research Scientist,1,Married,4087.0,25174,4,False,14,3,2,9,3,2,6,5,1,2.0
